plotID,date,plotsize,spcode,species,cover,utme,utmn,elev,tci,streamdist,disturb,beers
FRID-02-0014,07-08-2004,1000,ACERRUB,Acer rubrum,7,253488,3929326,607.9,4.88558483,176.9,CORPLOG,0.69500518
FRID-08-0012,07-07-2004,1000,ACERRUB,Acer rubrum,4,254208,3932688,884,13.27,10,CORPLOG,0.01004305
FRID-0T-0001,06-10-2004,100,ACERRUB,Acer rubrum,6,270772,3926617,559.9,6.21907806,56.57,SETTLE,0.1355439
FRID-0T-0002,06-10-2004,100,ACERRUB,Acer rubrum,6,270834,3927233,596,6.70702505,36.06,SETTLE,1.75447106
FRID-0T-0003,06-10-2004,100,ACERRUB,Acer rubrum,8,271058,3927522,636,4.69217587,40,SETTLE,0.4367761
FRID-0T-0005,06-10-2004,100,ACERRUB,Acer rubrum,6,271574,3928176,683.5,3.98786211,107.7,SETTLE,1.06676805
FRID-0T-0006,06-11-2004,100,ACERRUB,Acer rubrum,8,276864,3936190,1459,6.11849308,327.6,LT-SEL,0.0326013
FRID-0T-0007,06-11-2004,100,ACERRUB,Acer rubrum,9,276909,3935619,1417,4.43502712,417.7,VIRGIN,0.58852965
FRID-0T-0008,06-11-2004,100,ACERRUB,Acer rubrum,8,277194,3935239,1393,3.949471,537.1,VIRGIN,1.96377468
FRID-0T-0009,06-11-2004,100,ACERRUB,Acer rubrum,9,277288,3935053,1378,4.09776306,482.7,VIRGIN,0.89618677
FRID-0T-0010,06-11-2004,100,ACERRUB,Acer rubrum,8,277191,3934672,1246,5.84751987,90.55,LT-SEL,0.35587126
FRID-0T-0011,06-11-2004,100,ACERRUB,Acer rubrum,8,276776,3934698,1280,4.34382105,224.7,CORPLOG,0.11706996
FRID-0T-0018,06-12-2004,100,ACERRUB,Acer rubrum,7,276643,3937092,1578,5.59797478,434.2,VIRGIN,0.26608121
FRID-0T-0019,06-12-2004,100,ACERRUB,Acer rubrum,8,276767,3936563,1504,6.38938713,544.9,LT-SEL,0.04845113
FRID-0T-0020,06-13-2004,100,ACERRUB,Acer rubrum,6,271806,3928391,641.5,7.43696022,31.62,SETTLE,1.8347168
FRID-0T-0022,06-13-2004,100,ACERRUB,Acer rubrum,4,272358,3929066,678.9,7.06037712,50,SETTLE,0.57363808
FRID-0T-0023,06-13-2004,100,ACERRUB,Acer rubrum,4,272465,3929485,685,6.75654221,20,SETTLE,1.0171293
FRID-0T-0024,06-13-2004,100,ACERRUB,Acer rubrum,7,272885,3929699,727.7,4.90957689,50,SETTLE,1.39025867
FRID-0T-0025,06-14-2004,100,ACERRUB,Acer rubrum,8,276309,3934473,1085,12.77,22.36,CORPLOG,0.0171356
FRID-0T-0026,06-14-2004,100,ACERRUB,Acer rubrum,8,276557,3933997,1049,8.04314041,20,CORPLOG,0.37871677
FRID-0T-0027,06-14-2004,100,ACERRUB,Acer rubrum,6,276571,3933524,1030,7.45590305,31.62,CORPLOG,0.04601113
FRID-0T-0028,06-14-2004,100,ACERRUB,Acer rubrum,2,276530,3933063,999.2,8.64093113,14.14,CORPLOG,0.26804623
FRID-0T-0029,06-15-2004,100,ACERRUB,Acer rubrum,8,272875,3930164,743.3,7.8506732,53.85,SETTLE,1.83959341
FRID-0T-0030,06-15-2004,100,ACERRUB,Acer rubrum,4,272514,3930637,794.4,8.83848763,20,SETTLE,0.96674949
FRID-0T-0031,06-15-2004,100,ACERRUB,Acer rubrum,6,272872,3930965,813.5,4.94565392,56.57,SETTLE,1.23482418
FRID-0T-0032,06-15-2004,100,ACERRUB,Acer rubrum,7,273645,3930735,803.1,5.93446589,14.14,SETTLE,1.09419429
FRID-0T-0033,06-15-2004,100,ACERRUB,Acer rubrum,7,273961,3931029,838.7,4.44005394,0,SETTLE,0.87740606
FRID-0T-0034,06-17-2004,100,ACERRUB,Acer rubrum,8,276281,3932609,990.7,5.89945698,67.08,SETTLE,1.60862637
FRID-0T-0035,06-17-2004,100,ACERRUB,Acer rubrum,7,275680,3932595,960.8,7.44308996,22.36,SETTLE,0.46822155
FRID-0T-0036,06-17-2004,100,ACERRUB,Acer rubrum,8,275377,3932167,941.6,4.6236968,90,SETTLE,1.2499944
FRID-0T-0037,06-17-2004,100,ACERRUB,Acer rubrum,7,274792,3932081,907.8,5.60139608,41.23,SETTLE,0.5621475
FRID-0T-0038,06-17-2004,100,ACERRUB,Acer rubrum,8,274339,3931877,884.4,7.06824207,98.49,SETTLE,0.35371491
MILL-01-0024,00-00-1978,1000,ACERRUB,Acer rubrum,4,297570,3959968,670.6,25,92.2,SETTLE,1.49149537
MILL-03-0020,00-00-1978,1000,ACERRUB,Acer rubrum,5,288873,3956440,947.2,5.95981312,131.5,VIRGIN,0.25928655
MILL-07-0024,00-00-1978,1000,ACERRUB,Acer rubrum,4,252541,3949362,494.2,12.26,0,LT-SEL,1.49660313
MILL-07-0052,00-00-1978,1000,ACERRUB,Acer rubrum,4,262032,3952708,645.2,8.72260094,85.44,SETTLE,0.94426298
MILL-11-0017,00-00-1978,1000,ACERRUB,Acer rubrum,4,238848,3938823,677,4.49968719,287.9,LT-SEL,1.98295093
MILL-12-0007,00-00-1978,1000,ACERRUB,Acer rubrum,6,237547,3935913,859,5.11756897,102,LT-SEL,0.11043619
MILL-17-0010,00-00-1978,1000,ACERRUB,Acer rubrum,4,256805,3935073,869,3.96050692,100,CORPLOG,0.4183189
MILL-17-0012,00-00-1978,1000,ACERRUB,Acer rubrum,4,254056,3935035,1032,4.85315895,183.8,CORPLOG,1.97692657
MILL-17-0039,00-00-1978,1000,ACERRUB,Acer rubrum,6,265392,3935319,1340,6.41765499,490.1,CORPLOG,0.90383738
MILL-18-0021,00-00-1978,1000,ACERRUB,Acer rubrum,4,267692,3931429,717.7,6.16744995,107.7,CORPLOG,0.07341928
MILL-20-0010,00-00-1978,1000,ACERRUB,Acer rubrum,5,278936,3929017,732.3,4.30205011,22.36,LT-SEL,1.48643851
MILL-20-0044,00-00-1978,1000,ACERRUB,Acer rubrum,4,277931,3935821,1190,4.8611598,103,VIRGIN,1.08014762
MILL-24-0016,00-00-1978,1000,ACERRUB,Acer rubrum,4,295575,3942345,1183,4.84606981,60,VIRGIN,0.94372642
MILL-24-0059,00-00-1978,1000,ACERRUB,Acer rubrum,4,296551,3943829,1313,5.34805107,169.7,VIRGIN,1.18142962
MILL-25-0044,00-00-1978,1000,ACERRUB,Acer rubrum,5,298597,3945089,1217,6.42335892,30,CORPLOG,1.33937502
MILL-27-0041,00-00-1978,1000,ACERRUB,Acer rubrum,4,304243,3941299,1292,5.22598886,152.3,VIRGIN,1.25728369
MILL-27-0065,00-00-1978,1000,ACERRUB,Acer rubrum,4,305393,3944769,1328,3.49296904,534.5,LT-SEL,1.73625684
MILL-27-0110,00-00-1978,1000,ACERRUB,Acer rubrum,6,310976,3944706,830.2,4.43833685,20,SETTLE,1.44655585
MILL-27-0202,00-00-1978,1000,ACERRUB,Acer rubrum,4,310869,3939584,1192,7.23307896,10,VIRGIN,0.04236537
PITT-01-0001,05-27-1998,1000,ACERRUB,Acer rubrum,2,309233,3941856,970.7,6.1395359,50.99,VIRGIN,1.89808238
PITT-01-0002,06-01-1998,1000,ACERRUB,Acer rubrum,6,308000,3942800,919.5,6.20673513,50,SETTLE,1.07908046
PITT-01-0003,06-02-1998,1000,ACERRUB,Acer rubrum,2,310012,3942137,908.9,6.57194281,94.34,LT-SEL,1.9892292
PITT-01-0005,06-03-1998,1000,ACERRUB,Acer rubrum,7,313330,3945297,1054,5.7054162,165.5,LT-SEL,1.80152321
PITT-01-0006,06-15-1998,1000,ACERRUB,Acer rubrum,6,309190,3943941,920.4,4.13903999,142.1,SETTLE,1.14454198
PITT-01-0007,06-16-1998,1000,ACERRUB,Acer rubrum,2,306221,3941830,1145,5.12563515,152.3,VIRGIN,0.26586017
PITT-01-0008,06-17-1998,1000,ACERRUB,Acer rubrum,2,305832,3940203,1234,5.29963684,281.6,VIRGIN,0.99495459
PITT-01-0009,06-18-1998,1000,ACERRUB,Acer rubrum,7,310550,3943800,917.7,4.81174707,136,VIRGIN,1.04708278
PITT-01-0010,06-22-1998,1000,ACERRUB,Acer rubrum,7,314100,3946500,1121,5.36382103,281.6,LT-SEL,1.03253949
PITT-01-0011,06-23-1998,1000,ACERRUB,Acer rubrum,6,306148,3940257,1134,5.10715389,64.03,VIRGIN,1.64530134
PITT-01-0012,06-24-1998,1000,ACERRUB,Acer rubrum,1,307409,3941192,1019,5.61283112,476.3,VIRGIN,1.99964607
PITT-01-0014,07-01-1998,1000,ACERRUB,Acer rubrum,6,304262,3945409,1214,5.45581198,169.7,LT-SEL,1.99819815
PITT-01-0015,07-02-1998,1000,ACERRUB,Acer rubrum,2,304281,3939659,1447,4.44888878,89.44,VIRGIN,1.07812107
PITT-01-0016,07-07-1998,1000,ACERRUB,Acer rubrum,6,309871,3942290,905.8,8.82238483,20,LT-SEL,0.29943642
PITT-01-0017,07-08-1998,1000,ACERRUB,Acer rubrum,2,307946,3942240,1015,6.66399097,255,SETTLE,0.05800001
PITT-01-0018,07-09-1998,1000,ACERRUB,Acer rubrum,6,310268,3943277,866.8,4.24502897,20,VIRGIN,1.68929851
PITT-01-0019,07-13-1998,1000,ACERRUB,Acer rubrum,2,310200,3939100,1318,4.82635307,198,VIRGIN,1.98695123
PITT-01-0020,07-14-1998,1000,ACERRUB,Acer rubrum,2,309054,3938713,1267,5.57712603,44.72,VIRGIN,1.31413603
PITT-01-0021,07-15-1998,1000,ACERRUB,Acer rubrum,7,310830,3939570,1181,9.44544983,10,VIRGIN,0.00020564
PITT-01-0022,07-20-1998,1000,ACERRUB,Acer rubrum,7,304672,3937245,1487,3.95891809,262.5,CORPLOG,1.49446619
PITT-01-0023,07-22-1998,1000,ACERRUB,Acer rubrum,2,307650,3942600,918.3,4.41510916,76.16,SETTLE,0.95874566
PITT-01-0024,07-27-1998,1000,ACERRUB,Acer rubrum,6,306754,3941108,988.4,8.58088684,36.06,VIRGIN,1.43431389
PITT-01-0025,07-29-1998,1000,ACERRUB,Acer rubrum,2,307142,3941812,939.3,5.4027791,134.5,SETTLE,1.46014357
PITT-01-0026,07-30-1998,1000,ACERRUB,Acer rubrum,2,306493,3948992,1206,4.76958799,10,LT-SEL,1.95786643
PITT-01-0027,08-03-1998,1000,ACERRUB,Acer rubrum,4,308450,3940550,980.5,4.8444171,63.25,VIRGIN,1.66897535
PITT-01-0028,08-04-1998,1000,ACERRUB,Acer rubrum,2,308910,3940760,952.8,7.43198395,36.06,VIRGIN,1.81553626
PITT-01-0029,08-05-1998,1000,ACERRUB,Acer rubrum,2,310133,3942698,882.3,5.15354681,50,LT-SEL,0.36615214
PITT-01-0030,08-11-1998,1000,ACERRUB,Acer rubrum,2,310100,3940000,1113,3.4010179,84.85,VIRGIN,1.94633472
PITT-01-0032,08-13-1998,1000,ACERRUB,Acer rubrum,2,310859,3943736,847,6.38500595,50,LT-SEL,0.80605716
PITT-01-0033,08-17-1998,1000,ACERRUB,Acer rubrum,4,310756,3943911,834.5,5.5891118,22.36,LT-SEL,1.9692086
PITT-01-0036,08-22-1998,1000,ACERRUB,Acer rubrum,4,310656,3943544,859.8,6.00051403,89.44,LT-SEL,0.8724767
PITT-01-0037,09-04-1998,1000,ACERRUB,Acer rubrum,2,305797,3945173,1185,4.73946524,264,LT-SEL,1.86984003
PITT-01-0038,09-05-1998,1000,ACERRUB,Acer rubrum,2,307849,3937030,1533,4.52862883,337.3,VIRGIN,0.65501821
PITT-01-0039,09-10-1998,1000,ACERRUB,Acer rubrum,5,307153,3945793,910,5.95543623,14.14,SETTLE,0.57244837
PITT-01-0040,09-11-1998,1000,ACERRUB,Acer rubrum,2,310922,3943717,859.5,7.11973906,104.4,LT-SEL,1.06107688
PITT-01-0041,09-24-1998,1000,ACERRUB,Acer rubrum,5,310919,3944781,801.3,7.50090694,41.23,SETTLE,1.99556172
PITT-01-0042,10-06-1998,1000,ACERRUB,Acer rubrum,4,311300,3945093,793.7,10.53,0,SETTLE,1.68462086
PITT-01-0043,10-13-1998,1000,ACERRUB,Acer rubrum,5,311400,3945300,802.3,6.070086,90.55,SETTLE,0.3981379
PITT-01-0044,10-19-1998,1000,ACERRUB,Acer rubrum,8,305494,3943131,1072,11.15,10,SETTLE,0.53707433
PITT-01-0045,10-29-1998,1000,ACERRUB,Acer rubrum,2,304542,3937937,1504,4.37374115,237.1,VIRGIN,1.65584207
UFRL-01-0001,00-00-1977,1000,ACERRUB,Acer rubrum,5,234620,3939420,628.4,3.91855192,120.4,LT-SEL,0.04478073
UFRL-01-0002,00-00-1977,1000,ACERRUB,Acer rubrum,5,235017,3940269,551.7,7.12312412,14.14,LT-SEL,0.96440923
UFRL-01-0003,00-00-1977,1000,ACERRUB,Acer rubrum,6,235314,3939679,683.7,4.15644693,22.36,LT-SEL,1.9521364
UFRL-01-0004,00-00-1977,1000,ACERRUB,Acer rubrum,5,236883,3942673,444.2,4.41574621,28.28,LT-SEL,0.16297245
UFRL-01-0005,00-00-1977,1000,ACERRUB,Acer rubrum,5,236953,3942612,437.7,6.78083277,0,LT-SEL,1.79770136
UFRL-01-0006,00-00-1977,1000,ACERRUB,Acer rubrum,6,237802,3941881,613.5,3.636199,272,LT-SEL,1.7864604
UFRL-01-0007,00-00-1977,1000,ACERRUB,Acer rubrum,6,237803,3941930,595.6,4.46126795,250.8,LT-SEL,0.97821885
UFRL-01-0008,00-00-1977,1000,ACERRUB,Acer rubrum,6,238068,3941945,584,4.80739689,108.2,LT-SEL,1.51250339
UFRL-01-0009,00-00-1977,1000,ACERRUB,Acer rubrum,6,237766,3941811,598.8,4.82904005,210.2,LT-SEL,0.72464001
UFRL-01-0010,00-00-1977,1000,ACERRUB,Acer rubrum,4,236100,3942320,606.2,3.7613709,252.4,LT-SEL,0.05484751
UFRL-01-0012,00-00-1977,1000,ACERRUB,Acer rubrum,1,235410,3938141,917.5,5.20643902,353.8,LT-SEL,0.81792277
UFRL-01-0013,00-00-1977,1000,ACERRUB,Acer rubrum,4,235650,3938220,941,4.39282799,320.6,LT-SEL,1.68158853
UFRL-01-0014,00-00-1977,1000,ACERRUB,Acer rubrum,5,235274,3937758,919.9,5.05614424,156.5,LT-SEL,0.75687164
UFRL-01-0015,00-00-1977,1000,ACERRUB,Acer rubrum,6,235941,3938085,883.4,5.40982389,108.2,LT-SEL,1.37579525
UFRL-01-0018,00-00-1977,1000,ACERRUB,Acer rubrum,4,234500,3941000,727,3.16103697,250.8,LT-SEL,1.41699612
UFRL-01-0019,00-00-1977,1000,ACERRUB,Acer rubrum,8,234120,3940760,625.5,4.68501806,63.25,LT-SEL,0.0068528
UFRL-01-0020,00-00-1977,1000,ACERRUB,Acer rubrum,7,234034,3940680,613.4,4.98365498,36.06,LT-SEL,1.85831022
UFRL-01-0021,00-00-1977,1000,ACERRUB,Acer rubrum,1,235912,3942749,510.3,8.76585293,312.6,LT-SEL,1.50207818
UFRL-01-0022,00-00-1977,1000,ACERRUB,Acer rubrum,6,237072,3943689,457.3,9.2308197,28.28,LT-SEL,1.1679101
UFRL-01-0023,00-00-1977,1000,ACERRUB,Acer rubrum,4,233400,3936030,717.4,4.51472521,460,LT-SEL,1.14009523
UFRL-01-0024,00-00-1977,1000,ACERRUB,Acer rubrum,4,233370,3935960,706,4.35608196,390.5,LT-SEL,0.16328752
UFRL-01-0025,00-00-1977,1000,ACERRUB,Acer rubrum,2,233638,3935979,794,3.75529408,360.6,LT-SEL,1.98356032
UFRL-01-0026,00-00-1977,1000,ACERRUB,Acer rubrum,4,234355,3935797,758.6,4.72222519,63.25,LT-SEL,1.08114648
UFRL-01-0027,00-00-1977,1000,ACERRUB,Acer rubrum,3,238947,3950315,503.2,4.64458084,355.1,CORPLOG,0.72824824
UFRL-01-0028,00-00-1977,1000,ACERRUB,Acer rubrum,6,237448,3936898,817.5,8.70455647,465.3,LT-SEL,0.81304598
UFRL-01-0029,00-00-1977,1000,ACERRUB,Acer rubrum,6,237077,3937542,840.3,7.90501118,408,LT-SEL,1.70904732
UFRL-01-0030,00-00-1977,1000,ACERRUB,Acer rubrum,5,235308,3940881,544.6,8.5399971,160,LT-SEL,1.12592888
UFRL-01-0031,00-00-1977,1000,ACERRUB,Acer rubrum,5,235107,3940838,568.9,10.67,250.8,LT-SEL,1.20157778
UFRL-01-0032,00-00-1977,1000,ACERRUB,Acer rubrum,4,234310,3939580,678.1,5.25798607,214,LT-SEL,0.0947428
UFRL-01-0033,00-00-1977,1000,ACERRUB,Acer rubrum,6,234931,3940288,581.1,4.57624388,64.03,LT-SEL,1.7887274
UFRL-01-0034,00-00-1977,1000,ACERRUB,Acer rubrum,5,234612,3939304,582.7,6.23814106,176.9,LT-SEL,0.34974054
UFRL-01-0035,00-00-1977,1000,ACERRUB,Acer rubrum,2,238250,3949880,590,4.69755602,474.3,CORPLOG,0.84226847
UFRL-01-0036,00-00-1977,1000,ACERRUB,Acer rubrum,1,238440,3949973,571.5,5.10388613,266.8,CORPLOG,0.3876434
UFRL-01-0037,00-00-1977,1000,ACERRUB,Acer rubrum,4,233140,3933420,681.4,4.70516014,506,LT-SEL,0.88299614
UFRL-01-0038,00-00-1977,1000,ACERRUB,Acer rubrum,4,233130,3933370,670.8,4.5713501,462.4,LT-SEL,0.64879811
UFRL-01-0039,00-00-1977,1000,ACERRUB,Acer rubrum,2,234360,3940800,698.4,3.85004401,197,LT-SEL,0.43965831
UFRL-01-0040,00-00-1977,1000,ACERRUB,Acer rubrum,2,234350,3940850,716.1,4.26419878,240.4,LT-SEL,0.10218436
UFRL-01-0041,00-00-1977,1000,ACERRUB,Acer rubrum,5,234500,3940950,709.6,3.68539906,235.4,LT-SEL,1.06184423
UFRL-01-0042,00-00-1977,1000,ACERRUB,Acer rubrum,5,234530,3940900,676.1,5.47057295,200,LT-SEL,1.1176964
UFRL-01-0043,00-00-1977,1000,ACERRUB,Acer rubrum,4,234720,3941050,661.4,4.68295383,127.3,LT-SEL,1.97888565
UFRL-01-0044,00-00-1977,1000,ACERRUB,Acer rubrum,5,235200,3943020,610.7,4.52831793,277.3,LT-SEL,0.00162463
UFRL-01-0045,00-00-1977,1000,ACERRUB,Acer rubrum,4,235320,3942960,637.3,4.85419703,300.8,LT-SEL,0.02940879
UFRL-01-0046,00-00-1978,1000,ACERRUB,Acer rubrum,6,235456,3942932,614.4,5.13394117,186,LT-SEL,1.19817114
UFRL-01-0047,00-00-1978,1000,ACERRUB,Acer rubrum,4,235527,3943005,584.3,6.47289991,85.44,LT-SEL,1.77505493
UFRL-01-0047,00-00-1978,1000,ACERRUB,Acer rubrum,4,235513,3942968,607,4.79977417,114,LT-SEL,1.38205504
UFRL-01-0047,07-17-2000,1000,ACERRUB,Acer rubrum,7,235527,3943005,584.3,6.47289991,85.44,LT-SEL,1.77505493
UFRL-01-0047,07-17-2000,1000,ACERRUB,Acer rubrum,7,235513,3942968,607,4.79977417,114,LT-SEL,1.38205504
UFRL-01-0048,00-00-1978,1000,ACERRUB,Acer rubrum,4,235660,3943050,574.8,4.37171078,0,LT-SEL,1.66967678
UFRL-01-0048,00-00-1978,1000,ACERRUB,Acer rubrum,4,235685,3943022,608.7,3.64123893,36.06,LT-SEL,1.90694547
UFRL-01-0048,07-18-2000,1000,ACERRUB,Acer rubrum,5,235660,3943050,574.8,4.37171078,0,LT-SEL,1.66967678
UFRL-01-0048,07-18-2000,1000,ACERRUB,Acer rubrum,5,235685,3943022,608.7,3.64123893,36.06,LT-SEL,1.90694547
UFRL-01-0049,00-00-1978,1000,ACERRUB,Acer rubrum,6,240572,3941591,607.8,5.16231585,28.28,LT-SEL,0.57169908
UFRL-01-0050,00-00-1978,1000,ACERRUB,Acer rubrum,6,240811,3941927,592.6,5.35637188,31.62,LT-SEL,0.31793281
UFRL-01-0051,00-00-1978,1000,ACERRUB,Acer rubrum,6,241387,3941854,565.1,5.09103489,50,LT-SEL,0.76325756
UFRL-01-0052,00-00-1978,1000,ACERRUB,Acer rubrum,4,240249,3943501,481.8,4.45236206,14.14,LT-SEL,1.9872098
UFRL-01-0053,00-00-1978,1000,ACERRUB,Acer rubrum,6,242208,3944378,603,6.0051198,36.06,LT-SEL,0.41018903
UFRL-01-0054,00-00-1978,1000,ACERRUB,Acer rubrum,6,241208,3944280,614.6,5.21767616,382.1,LT-SEL,1.82649243
UFRL-01-0055,00-00-1978,1000,ACERRUB,Acer rubrum,6,241807,3944856,669.3,9.71498203,378.5,LT-SEL,1.50664282
UFRL-01-0056,00-00-1978,1000,ACERRUB,Acer rubrum,6,241742,3944964,691.1,5.42046499,317.6,LT-SEL,1.38211691
UFRL-01-0057,00-00-1978,1000,ACERRUB,Acer rubrum,6,241338,3944866,611.7,10.24,197.2,LT-SEL,0.00886668
UFRL-01-0058,00-00-1978,1000,ACERRUB,Acer rubrum,6,241943,3944955,690.8,4.80152607,230,LT-SEL,0.52077001
UFRL-01-0059,00-00-1978,1000,ACERRUB,Acer rubrum,6,241152,3941466,650.8,3.88353205,386.4,LT-SEL,1.94824541
UFRL-01-0060,00-00-1978,1000,ACERRUB,Acer rubrum,5,241340,3941466,663.5,4.75779009,383.3,LT-SEL,1.99991763
UFRL-01-0061,00-00-1978,1000,ACERRUB,Acer rubrum,6,241204,3941328,673.2,5.40900183,520.1,LT-SEL,1.75601733
UFRL-01-0062,00-00-1978,1000,ACERRUB,Acer rubrum,6,241278,3941389,680.2,4.7884531,460,LT-SEL,0.00010672
UFRL-01-0063,00-00-1978,1000,ACERRUB,Acer rubrum,6,240174,3941673,676.8,3.841851,237.1,LT-SEL,1.47897458
UFRL-01-0064,00-00-1978,1000,ACERRUB,Acer rubrum,6,240156,3938298,760.6,5.57019711,255,LT-SEL,0.94494045
UFRL-01-0065,00-00-1978,1000,ACERRUB,Acer rubrum,7,240108,3938523,750.6,7.00905085,301.5,LT-SEL,0.12922165
UFRL-01-0066,00-00-1978,1000,ACERRUB,Acer rubrum,6,239801,3938603,659.7,7.15281677,10,LT-SEL,1.83896255
UFRL-01-0067,00-00-1978,1000,ACERRUB,Acer rubrum,6,239577,3938427,751.5,5.0061202,219.3,LT-SEL,1.67205107
UFRL-01-0068,00-00-1978,1000,ACERRUB,Acer rubrum,5,239514,3938362,752.9,4.58780289,205.2,LT-SEL,0.03474157
UFRL-01-0069,00-00-1978,1000,ACERRUB,Acer rubrum,6,239487,3938282,731.2,4.71225786,169.7,LT-SEL,0.04445076
UFRL-01-0069,00-00-1978,1000,ACERRUB,Acer rubrum,6,239526,3938215,705.1,10.48,98.99,LT-SEL,0.2479222
UFRL-01-0070,00-00-1978,1000,ACERRUB,Acer rubrum,4,235172,3943829,514.3,3.77509809,150,LT-SEL,1.48247421
UFRL-01-0071,00-00-1978,1000,ACERRUB,Acer rubrum,6,235265,3943823,446.6,4.69749117,50,LT-SEL,1.50944912
UFRL-01-0072,00-00-1978,1000,ACERRUB,Acer rubrum,5,235100,3943788,518.3,4.35624313,220,LT-SEL,0.6318047
UFRL-01-0073,00-00-1978,1000,ACERRUB,Acer rubrum,5,235056,3943456,552.7,8.75770378,161.2,LT-SEL,0.1227034
UFRL-01-0074,00-00-1978,1000,ACERRUB,Acer rubrum,1,235318,3943835,413.1,6.75950623,10,LT-SEL,1.86838758
UFRL-01-0075,00-00-1978,1000,ACERRUB,Acer rubrum,1,235333,3943696,443.3,8.6936121,10,LT-SEL,0.42805532
UFRL-01-0076,00-00-1978,1000,ACERRUB,Acer rubrum,6,235431,3943758,478.2,5.47542715,100.5,LT-SEL,0.44149759
UFRL-01-0077,00-00-1978,1000,ACERRUB,Acer rubrum,5,230510,3938538,339.8,5.53444195,50,LT-SEL,1.30991566
UFRL-01-0078,00-00-1978,1000,ACERRUB,Acer rubrum,5,230292,3938826,351,5.04492712,92.2,LT-SEL,1.98913229
UFRL-01-0079,00-00-1978,1000,ACERRUB,Acer rubrum,5,230347,3938843,326.3,6.51829004,40,LT-SEL,1.96703136
UFRL-01-0080,00-00-1978,1000,ACERRUB,Acer rubrum,5,230351,3938972,362.6,4.59075308,31.62,LT-SEL,0.01060447
UFRL-01-0081,00-00-1978,1000,ACERRUB,Acer rubrum,4,230573,3938726,368.7,4.95879889,127.3,LT-SEL,0.24951959
UFRL-01-0082,00-00-1978,1000,ACERRUB,Acer rubrum,5,230688,3939174,379.4,4.40113401,64.03,LT-SEL,0.0154725
UFRL-01-0083,00-00-1978,1000,ACERRUB,Acer rubrum,6,239763,3946042,564.8,5.63021421,138.9,LT-SEL,1.24359202
UFRL-01-0084,00-00-1978,1000,ACERRUB,Acer rubrum,6,239103,3945901,605.9,3.48094106,130.4,LT-SEL,1.99760628
UFRL-01-0085,00-00-1978,1000,ACERRUB,Acer rubrum,6,238407,3945493,603.3,3.52819395,247.6,LT-SEL,1.67021656
UFRL-01-0086,00-00-1978,1000,ACERRUB,Acer rubrum,6,238411,3945550,574.5,4.40125084,205.2,LT-SEL,1.633129
UFRL-01-0087,00-00-1978,1000,ACERRUB,Acer rubrum,5,238594,3945702,594.8,5.8831768,278.9,LT-SEL,1.45682681
UFRL-01-0088,00-00-1978,1000,ACERRUB,Acer rubrum,2,238879,3946003,592.6,4.91427422,100,LT-SEL,1.35003245
UFRL-01-0089,00-00-1978,1000,ACERRUB,Acer rubrum,7,240596,3945671,573.9,3.8970089,200,LT-SEL,0.84790725
UFRL-01-0090,00-00-1978,1000,ACERRUB,Acer rubrum,8,232680,3932950,562.8,5.2535038,620.1,LT-SEL,0.89792567
UFRL-01-0090,00-00-1978,1000,ACERRUB,Acer rubrum,8,232740,3932960,578.9,8.87221527,560.4,LT-SEL,0.00473134
UFRL-01-0090,05-03-2001,1000,ACERRUB,Acer rubrum,7,232680,3932950,562.8,5.2535038,620.1,LT-SEL,0.89792567
UFRL-01-0090,05-03-2001,1000,ACERRUB,Acer rubrum,7,232740,3932960,578.9,8.87221527,560.4,LT-SEL,0.00473134
UFRL-01-0091,00-00-1978,1000,ACERRUB,Acer rubrum,5,232580,3932960,561.5,3.56035495,667.1,LT-SEL,0.38941371
UFRL-01-0091,00-00-1978,1000,ACERRUB,Acer rubrum,5,232606,3932967,562,4.10381317,664.8,LT-SEL,0.55525863
UFRL-01-0091,07-02-2001,1000,ACERRUB,Acer rubrum,6,232580,3932960,561.5,3.56035495,667.1,LT-SEL,0.38941371
UFRL-01-0091,07-02-2001,1000,ACERRUB,Acer rubrum,6,232606,3932967,562,4.10381317,664.8,LT-SEL,0.55525863
UFRL-01-0092,00-00-1978,1000,ACERRUB,Acer rubrum,4,232960,3933260,662.6,4.68487406,466.9,LT-SEL,0.30797628
UFRL-01-0092,00-00-1978,1000,ACERRUB,Acer rubrum,4,232982,3933328,677.8,4.51414013,504.5,LT-SEL,0.49305943
UFRL-01-0092,05-21-2001,1000,ACERRUB,Acer rubrum,5,232960,3933260,662.6,4.68487406,466.9,LT-SEL,0.30797628
UFRL-01-0092,05-21-2001,1000,ACERRUB,Acer rubrum,5,232982,3933328,677.8,4.51414013,504.5,LT-SEL,0.49305943
UFRL-01-0093,00-00-1978,1000,ACERRUB,Acer rubrum,5,236120,3942420,601.9,4.73188114,332.4,LT-SEL,1.94799662
UFRL-01-0093,00-00-1978,1000,ACERRUB,Acer rubrum,5,236132,3942398,602.6,3.24253392,325.6,LT-SEL,1.90431786
UFRL-01-0093,07-19-2000,1000,ACERRUB,Acer rubrum,5,236120,3942420,601.9,4.73188114,332.4,LT-SEL,1.94799662
UFRL-01-0093,07-19-2000,1000,ACERRUB,Acer rubrum,5,236132,3942398,602.6,3.24253392,325.6,LT-SEL,1.90431786
UFRL-01-0094,00-00-1978,1000,ACERRUB,Acer rubrum,4,235980,3942300,611.9,3.47198105,150,LT-SEL,0.13187182
